epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
25,1078.64,1.78986,0.33333,0.89855,1.87015,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05,0.00015744,5.248e-05
26,1118.86,1.79726,0.37681,0.91304,1.76023,0.0001515,5.05e-05,0.0001515,5.05e-05,0.0001515,5.05e-05,0.0001515,5.05e-05
27,1159.46,1.77952,0.4058,0.95652,1.68071,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05,0.00014556,4.852e-05
28,1199.78,1.75313,0.42029,0.95652,1.56002,0.00013962,4.654e-05,0.00013962,4.654e-05,0.00013962,4.654e-05,0.00013962,4.654e-05
29,1237.6,1.71757,0.43478,0.95652,1.52837,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05,0.00013368,4.456e-05
30,1277.99,1.73214,0.44928,0.91304,1.6705,0.00012774,4.258e-05,0.00012774,4.258e-05,0.00012774,4.258e-05,0.00012774,4.258e-05
31,1318.15,1.7241,0.44928,0.94203,1.62057,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05,0.0001218,4.06e-05
32,1358.93,1.72461,0.43478,0.94203,1.65323,0.00011586,3.862e-05,0.00011586,3.862e-05,0.00011586,3.862e-05,0.00011586,3.862e-05
33,1396.52,1.698,0.47826,0.98551,1.62135,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05,0.00010992,3.664e-05
34,1438.02,1.65721,0.44928,0.94203,1.67329,0.00010398,3.466e-05,0.00010398,3.466e-05,0.00010398,3.466e-05,0.00010398,3.466e-05
35,1478.45,1.69903,0.43478,0.94203,1.70513,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05,9.804e-05,3.268e-05
36,1519.12,1.65263,0.4058,0.94203,1.644,9.21e-05,3.07e-05,9.21e-05,3.07e-05,9.21e-05,3.07e-05,9.21e-05,3.07e-05
37,1556.6,1.69163,0.43478,0.95652,1.42557,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05,8.616e-05,2.872e-05
38,1597.67,1.67987,0.47826,0.97101,1.50237,8.022e-05,2.674e-05,8.022e-05,2.674e-05,8.022e-05,2.674e-05,8.022e-05,2.674e-05
39,1638.32,1.65228,0.44928,0.98551,1.48683,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05,7.428e-05,2.476e-05
40,1678.78,1.65737,0.44928,0.98551,1.51655,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05,6.834e-05,2.278e-05
41,1716.2,1.6465,0.46377,0.98551,1.49211,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05,6.24e-05,2.08e-05
42,1757.37,1.61461,0.46377,0.98551,1.48936,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05,5.646e-05,1.882e-05
43,1798.36,1.59983,0.49275,0.98551,1.58995,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05,5.052e-05,1.684e-05
44,1839.54,1.62898,0.44928,0.97101,1.44975,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05,4.458e-05,1.486e-05
45,1877,1.61258,0.46377,0.98551,1.5512,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05,3.864e-05,1.288e-05
46,1917.86,1.61094,0.46377,0.98551,1.47986,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05,3.27e-05,1.09e-05
47,1958.56,1.57561,0.46377,0.97101,1.58752,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06,2.676e-05,8.92e-06
48,1999.59,1.63741,0.47826,0.95652,1.4361,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06,2.082e-05,6.94e-06
49,2037.48,1.6264,0.44928,0.97101,1.54791,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06,1.488e-05,4.96e-06
50,2078.73,1.59341,0.44928,0.97101,1.54516,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06,8.94e-06,2.98e-06
