epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
16,5967.58,1.18753,0.6087,1,0.95713,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703,0.002109,0.000703
17,6253.47,1.24353,0.63768,1,0.96238,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
18,6569.06,1.17478,0.68116,1,0.85976,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
19,6872.48,1.19347,0.55072,0.98551,1.06263,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
20,7176.44,1.15453,0.63768,1,0.85274,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
21,7450.21,1.15131,0.63768,1,0.90143,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604,0.001812,0.000604
22,7756.01,1.14002,0.68116,1,0.80161,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842,0.0017526,0.0005842
23,8063.13,1.11879,0.66667,1,0.94987,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644,0.0016932,0.0005644
24,8369.22,1.13652,0.71014,1,0.81353,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446,0.0016338,0.0005446
25,8647.71,1.16629,0.65217,1,0.90107,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248,0.0015744,0.0005248
26,8952.87,1.0761,0.66667,1,0.94851,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
27,9276.32,1.02722,0.63768,1,0.83025,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852,0.0014556,0.0004852
28,9584.59,0.99016,0.72464,1,0.79426,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654,0.0013962,0.0004654
29,9864.47,1.07648,0.65217,1,0.88187,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456,0.0013368,0.0004456
30,10168.8,1.09054,0.62319,1,1.10418,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258,0.0012774,0.0004258
31,10474.1,0.95912,0.66667,1,0.82484,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406,0.001218,0.000406
32,10778.7,1.05493,0.68116,1,0.8576,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862,0.0011586,0.0003862
33,11054.5,1.02459,0.65217,1,0.83302,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664,0.0010992,0.0003664
34,11358.8,1.0259,0.6087,1,0.96512,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466,0.0010398,0.0003466
35,11674.4,1.0433,0.69565,1,0.78773,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268,0.0009804,0.0003268
36,11983.6,0.93928,0.66667,1,0.82493,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307,0.000921,0.000307
37,12259.5,0.98677,0.66667,1,0.82111,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872,0.0008616,0.0002872
38,12562.1,1.00068,0.69565,1,0.86717,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674,0.0008022,0.0002674
39,12864.7,0.99755,0.68116,1,0.73974,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476,0.0007428,0.0002476
40,13167.3,1.02064,0.68116,1,0.77681,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278,0.0006834,0.0002278
41,13447.7,0.94369,0.65217,1,0.76327,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208,0.000624,0.000208
42,13750.1,0.97164,0.71014,1,0.91374,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882,0.0005646,0.0001882
43,14055.9,1.01831,0.66667,1,0.82764,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684,0.0005052,0.0001684
44,14357.3,1.03162,0.69565,1,0.7062,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486,0.0004458,0.0001486
45,14628.3,0.96206,0.68116,1,0.79947,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288,0.0003864,0.0001288
46,14934.9,0.95097,0.66667,1,0.98054,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109,0.000327,0.000109
47,15239.7,0.96293,0.68116,1,0.79277,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05,0.0002676,8.92e-05
48,15543.2,0.94832,0.66667,1,0.77863,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05,0.0002082,6.94e-05
