epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
27,1187.74,0.84856,0.62319,0.98551,1.0897,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,1229.5,0.79219,0.68116,1,0.77186,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,1268.92,0.78491,0.63768,1,0.91986,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,1310.8,0.76279,0.66667,1,1.20731,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,1352.78,0.75136,0.65217,0.98551,0.96855,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,1394.76,0.79593,0.75362,0.98551,0.80635,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,1435.17,0.78868,0.69565,0.98551,0.79598,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,1480.88,0.6503,0.71014,0.98551,0.94571,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,1540.91,0.71312,0.65217,1,0.87177,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,1587.29,0.69771,0.66667,0.98551,0.91751,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,1629.58,0.70197,0.68116,0.98551,0.7542,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,1675.11,0.63856,0.66667,0.97101,0.7356,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,1720.76,0.59913,0.71014,0.98551,0.66677,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,1764.44,0.57529,0.69565,1,0.72416,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,1803.62,0.57205,0.66667,1,0.82239,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,1846.24,0.61836,0.68116,1,0.97144,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,1888.55,0.62441,0.72464,1,1.07333,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,1931.66,0.57914,0.68116,1,0.8024,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,1970.69,0.53292,0.69565,1,0.8204,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,2016.19,0.57084,0.71014,1,0.80013,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,2058.98,0.51551,0.76812,1,0.84986,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,2102.26,0.52319,0.71014,1,0.76329,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,2143.15,0.50076,0.71014,1,1.02188,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
50,2186.46,0.47819,0.71014,1,1.13585,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
