epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
24,1248.66,0.86441,0.5942,0.98551,0.95045,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
25,1291.67,0.76382,0.55072,0.97101,1.44416,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
26,1338.58,0.83528,0.66667,0.95652,1.56683,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
27,1384.4,0.80819,0.71014,0.95652,1.26352,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
28,1428.56,0.72716,0.72464,0.97101,0.54333,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
29,1472.57,0.71424,0.73913,0.97101,0.78107,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
30,1518.98,0.70646,0.66667,0.98551,1.40538,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
31,1563.19,0.67891,0.69565,0.98551,1.15024,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
32,1606.44,0.70322,0.66667,0.97101,0.90751,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
33,1649.93,0.7105,0.62319,0.97101,0.79684,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
34,1693.55,0.63921,0.69565,0.98551,0.77961,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
35,1736.72,0.6343,0.62319,0.98551,1.06196,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
36,1781.04,0.61917,0.62319,0.98551,1.18241,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
37,1824.23,0.60229,0.69565,0.98551,0.80147,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
38,1867.25,0.53909,0.62319,0.98551,0.76021,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
39,1911.56,0.55551,0.63768,0.98551,0.72813,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
40,1954.39,0.53467,0.65217,0.98551,0.78514,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
41,1997.28,0.56229,0.66667,0.98551,0.78013,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
42,2040.22,0.54752,0.62319,0.98551,1.01135,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
43,2083.57,0.52293,0.63768,0.98551,1.17893,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
44,2126.8,0.53991,0.65217,0.98551,0.73925,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
45,2169.32,0.45075,0.62319,0.98551,0.82908,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
46,2212.78,0.51678,0.65217,0.98551,0.92732,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
47,2257.25,0.49772,0.66667,0.98551,0.89859,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
48,2299.87,0.4837,0.63768,1,1.15387,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
49,2342.32,0.41802,0.65217,1,1.18129,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
